label,source_path,mean_r,std_r,mean_g,std_g,mean_b,std_b,mean_h,mean_s,mean_v,contrast,correlation,energy,homogeneity,asm,dissimilarity,area,perimeter,aspect_ratio,circularity,solidity,extent
pestalotiopsis,pestalotiopsis\281_aug.jpeg,141.59945678710938,35.492792765968225,156.41238403320312,27.071121614080116,91.13619995117188,38.27783871105717,35.36576843261719,113.3708038330078,159.94175720214844,62.30358488922698,0.9635007414775402,0.0339651806827403,0.2788900607631062,0.001198542771544,4.645871029171559,8494.0,728.3919159173965,0.22265625,0.2011832809419758,0.7240953071054089,0.5820997807017544
healthy,healthy\102.jpeg,90.99856567382812,20.584023520922628,138.39024353027344,21.91648846090099,24.364547729492188,12.1159405022755,42.69171142578125,210.1223602294922,138.3917694091797,55.22124202530389,0.925702636662237,0.0349163543247486,0.2804090082376435,0.0012910349878727,4.218392940816108,40706.0,1311.244728565216,0.72265625,0.2975094614220712,0.9215235723583678,0.8595016891891892
pestalotiopsis,pestalotiopsis\121.jpeg,157.1537322998047,35.131764508609514,141.70974731445312,27.9153921057119,81.06698608398438,24.89684649221926,24.727996826171875,122.89620971679688,157.42198181152344,78.46326297277588,0.951271395565745,0.0248050749191425,0.2075194661496673,0.0006236517060321,5.573473138336257,58807.0,1478.7249569892883,1.0,0.3379590521255178,0.9232955214507202,0.8973236083984375
healthy,healthy\368_aug.jpeg,137.4596710205078,35.37094026283892,136.63185119628906,29.68007274326059,91.03669738769533,31.04366273024114,29.87020874023437,93.79244995117188,140.65423583984375,60.32071737733432,0.9691821784042556,0.0269238702088057,0.2695043917044929,0.0007675464503583,4.461082381175621,27735.5,2413.859074831009,0.671875,0.0598166435636561,0.6432688182018484,0.629894167877907
sigatoka,sigatoka\68.jpeg,149.4827880859375,30.95015045399641,141.59259033203125,29.968255645999957,131.95840454101562,30.71239090928394,41.76130676269531,33.093780517578125,150.15988159179688,45.90707465277837,0.9740799166345996,0.0234253307138776,0.2202205658214321,0.0005538925284008,4.7484381307670525,21038.0,2639.914985537529,0.76953125,0.0379345059420531,0.6189103318427865,0.4171557741116751
sigatoka,sigatoka\326_aug.jpeg,141.80975341796875,18.140726779907684,151.76400756835938,17.360566058204174,140.31390380859375,20.391424332860577,59.44451904296875,24.2039794921875,152.62301635742188,19.3216873317956,0.9685019863824832,0.0424157302985431,0.3636001295974447,0.0019056831583457,2.818494509323343,33356.5,3331.765709042549,1.094017094017094,0.0377608212426145,0.593965348385833,0.5568325988247863
pestalotiopsis,pestalotiopsis\290_aug.jpeg,92.6429443359375,34.84350189475607,138.93197631835938,27.78326587219058,59.5750732421875,48.43762831378677,50.23085021972656,158.67095947265625,139.4169464111328,39.81910205810431,0.9791307057147612,0.0330984765110103,0.2998673275257935,0.0011054805212464,3.738068711553335,14750.0,1376.9158614873886,0.412,0.0977658270714565,0.6744398719707362,0.5728155339805825
sigatoka,sigatoka\36_aug.jpeg,138.36476135253906,31.793732420110608,131.9979248046875,35.57033002745299,55.44776916503906,35.0598886020133,28.28700256347656,156.84954833984375,144.80389404296875,117.59074226259334,0.9367565831657114,0.0225418948279959,0.2087557295521545,0.0005222635244001,6.816564572520209,43818.5,1933.584909081459,1.2132701421800949,0.1472790163304479,0.8655933626351918,0.8112133441943128
sigatoka,sigatoka\108.jpeg,151.50579833984375,32.13363206045705,144.31993103027344,33.91472995873554,127.48594665527344,41.37784201216371,29.123031616210938,44.31001281738281,152.64515686035156,110.95098178885549,0.9493650510354932,0.01840718271045,0.180923797725075,0.0003600310266851,7.125246494737535,30576.5,2385.383899450302,1.532934131736527,0.0675275616983012,0.7668857064031501,0.7152063061377245
healthy,healthy\107.jpeg,88.92381286621094,21.775350804842738,147.14401245117188,20.19183088131655,47.673095703125,33.70332158013227,49.659423828125,176.88156127929688,147.14651489257812,20.31517392649505,0.9744709859068572,0.0381927912710364,0.3602749123170793,0.0014775205439485,2.7060079206315315,28707.5,3579.970894932747,1.0,0.0281479159667535,0.4535365025198666,0.4380416870117187
sigatoka,sigatoka\228.jpeg,150.00843811035156,33.54129087511096,147.438232421875,30.72496439320245,138.06471252441406,32.68389383802304,25.825836181640625,22.86070251464844,151.0219268798828,26.86413325103362,0.9865507872151902,0.0243757254792322,0.2504201983281704,0.0005981157260807,3.7678701250721054,27540.0,1777.0235068798063,0.72265625,0.1095941706155558,0.7098669965975873,0.5815033783783784
healthy,healthy\9.jpeg,130.8104248046875,24.72900385292182,155.6061553955078,20.99310097744476,78.69905090332031,33.90944761459481,39.86276245117188,130.51919555664062,155.60733032226562,20.20997831362956,0.9813482389728893,0.0328563436072803,0.3092188027263972,0.0010876646865567,2.994302371683982,14827.0,1217.2346227169037,2.392523364485981,0.1257519006797859,0.5744672607516467,0.5412894275700935
cordana,cordana\40_aug.jpeg,78.47665405273438,46.35850840881935,98.78750610351562,41.25387884410144,20.489776611328125,47.61684897053473,37.368743896484375,223.17526245117188,101.97952270507812,99.36456660300146,0.971920538532072,0.0440524787907493,0.3038861404340133,0.0019861001686328,4.849818098808555,4710.5,673.8893892765045,0.4162162162162162,0.1303465784750847,0.4638144938952343,0.3306774306774306
cordana,cordana\71.jpeg,147.96218872070312,27.08311901247485,144.44691467285156,21.122342209028503,109.36265563964844,28.827252104896463,29.30674743652344,72.48085021972656,151.8233184814453,51.32345624279219,0.9487604645052312,0.0281624659899433,0.2344692051302032,0.0008026551632856,4.8593052251538165,8150.0,757.9310195446014,1.696078431372549,0.1782822512598813,0.794308269577506,0.4618610449960331
sigatoka,sigatoka\191_aug.jpeg,156.46157836914062,21.188787372139057,150.05616760253906,17.45802471818552,140.3388214111328,20.588677426238664,28.06971740722656,27.98622131347656,157.15585327148438,22.281104082564745,0.9676717234306612,0.0334615703072127,0.2636570478757736,0.001132865100138,3.479881385765106,34960.0,3808.4876993894577,1.0,0.0302883889366179,0.5717556627688282,0.533447265625
sigatoka,sigatoka\80_aug.jpeg,157.51089477539062,27.069988448730747,153.3916015625,17.68724461563193,142.72238159179688,20.560277016803735,39.35104370117188,26.962661743164062,160.14414978027344,37.20431286944998,0.952645686144432,0.0319272045432677,0.2427154315056726,0.0010332741863953,4.257835372813332,12319.0,1593.5676636695862,2.844444444444445,0.0609599078913433,0.6098816773107579,0.5346788194444444
healthy,healthy\256_aug.jpeg,160.7470245361328,13.593640512189593,154.19338989257812,10.42665494338587,102.26487731933594,11.998267363149376,26.636459350585938,93.33180236816406,160.879150390625,16.922181432622192,0.9349410094486248,0.045397475884514,0.2949821390203113,0.0020778897234337,3.030757761437909,16778.0,3300.855227828026,1.7181208053691277,0.019350718715483,0.5293746450432258,0.4398594798657718
pestalotiopsis,pestalotiopsis\142_aug.jpeg,80.58808898925781,24.45301999973245,98.41888427734376,18.474195800464845,30.03045654296875,19.85414082987097,37.70777893066406,177.41868591308594,100.47727966308594,34.81234335952591,0.94454131294324,0.0407925591083117,0.3317222014040853,0.0017575405983834,3.684823325163435,20872.0,3004.885545492172,1.0,0.029048122066146,0.4236507195485822,0.3184814453125
cordana,cordana\335_aug.jpeg,81.15299987792969,54.082456135223815,100.274658203125,48.43682335596306,26.186813354492188,56.32685069262522,37.54508972167969,215.55604553222656,103.53512573242188,98.12012086698658,0.9802254534123728,0.0347108816203345,0.292355639217952,0.0012238284035579,5.014659475923099,6157.5,743.0853484869003,0.6518987341772152,0.1401318604224557,0.6701311421886054,0.3783642620130269
sigatoka,sigatoka\61.jpeg,101.17295837402344,37.1428702692897,138.60836791992188,31.66898140298984,67.84919738769531,17.084067603235678,46.832611083984375,130.63778686523438,140.2229766845703,244.79090097560916,0.8573604629169056,0.0273600472220162,0.1939349825318388,0.0007754439068048,8.618484567233942,5833.0,1088.9259679317474,0.20703125,0.0618166023518846,0.5423523942352394,0.429908608490566
healthy,healthy\371_aug.jpeg,170.4380645751953,16.42607925752943,192.93492126464844,15.081954581273724,67.90420532226562,29.93010366440684,35.86341857910156,165.08876037597656,193.4056854248047,6.820987120338332,0.9816256385152682,0.0607808660209182,0.4770258942471095,0.0037904575705858,1.721350171808925,15573.5,869.5462436676025,0.3671875,0.2588276829828416,0.7021890569695877,0.6471700465425532
pestalotiopsis,pestalotiopsis\157_aug.jpeg,151.6493377685547,40.20004877329646,151.77618408203125,29.64274408755594,82.86967468261719,37.66719156137366,30.066085815429688,127.57809448242188,160.451416015625,90.78838699358484,0.9557880675103524,0.020620979727665,0.2058345163302179,0.0004293285658451,6.156019785058633,36773.0,2787.939367413521,0.9296875,0.0594527950565901,0.6953455171174919,0.6035484506302521
healthy,healthy\125.jpeg,112.53286743164062,17.493622932826742,152.54127502441406,13.62637537801862,35.769500732421875,24.0628862077316,39.69773864746094,195.99546813964844,152.7429962158203,19.084282908016448,0.950558392838176,0.0462007559402097,0.3167074752431746,0.0021606165317592,3.024709907247237,8858.0,1125.778779745102,0.5078125,0.0878293004272669,0.4733481176690624,0.2661658653846154
cordana,cordana\66.jpeg,151.57704162597656,24.36715212481353,153.0507049560547,20.688481151879888,130.79122924804688,28.479475587927585,37.7247314453125,42.84529113769531,156.24127197265625,55.15792845600339,0.9403659381298146,0.0294782335786115,0.2248884288203603,0.0008933731162204,5.0014706933631565,6640.0,1344.347321510315,2.354430379746836,0.0461694786985146,0.6191142191142192,0.451885123179529
cordana,cordana\199_aug.jpeg,144.16329956054688,22.165227448932264,145.3758544921875,17.25023438762634,122.26539611816406,25.309809175709223,35.67308044433594,46.04171752929688,148.11737060546875,38.2279583123084,0.9467666095163968,0.0332010125541731,0.2592758243915192,0.0011365461022733,4.182560508578467,11101.5,1559.2417631149292,1.990909090909091,0.0573805372576387,0.6782234169288572,0.4608343711083437
cordana,cordana\378_aug.jpeg,154.45521545410156,57.1965032185398,151.98626708984375,41.37480926753327,113.7954559326172,56.64937177705716,27.87255859375,93.0726318359375,161.6785125732422,26.26272871311521,0.994096940801248,0.0295103246569697,0.305299047357675,0.000882502707054,3.3155621485726607,51828.5,1011.1198377609252,1.0,0.6370495914937433,0.9493355557794284,0.7908401489257812
pestalotiopsis,pestalotiopsis\26_aug.jpeg,81.88026428222656,26.64545795427883,101.40866088867188,24.18735844977847,43.25325012207031,21.81906066261592,40.40104675292969,150.16856384277344,102.25495910644533,63.18509677768268,0.9438173076571564,0.0276726017819503,0.2306429598016907,0.0007813055251558,5.17756418805271,18018.0,3605.6289567947383,0.83203125,0.017416239200293,0.4971442761360815,0.3304357394366197
healthy,healthy\298_aug.jpeg,126.68580627441406,18.823395346124816,147.2780303955078,13.033009220751635,36.53317260742188,6.99732035192142,35.84381103515625,191.55442810058597,147.5969696044922,6.922491875120157,0.980292117708378,0.0817428556569625,0.5083254042082836,0.0068073383501274,1.5908531123846652,8972.0,965.9209141731262,0.2265625,0.1208414672630483,0.6856444155744909,0.6042564655172413
sigatoka,sigatoka\225.jpeg,130.61953735351562,52.23041565938351,132.69764709472656,43.45894147437569,113.35838317871094,42.56417949201267,47.93161010742188,51.79774475097656,140.68043518066406,36.23097964124421,0.9910155975831596,0.0198802449059951,0.2517048635392885,0.0004005676121964,4.1696419946654855,26845.0,1511.661029458046,0.60546875,0.1476265389708374,0.7782964165603619,0.6765372983870968
pestalotiopsis,pestalotiopsis\345_aug.jpeg,88.169189453125,23.0950099913643,97.7817840576172,21.51624918735905,35.27105712890625,11.81986644918711,34.91838073730469,165.2653350830078,99.74990844726562,32.16863458465554,0.9590953250770708,0.0438065064403987,0.328599721151417,0.0019354996332205,3.470577827638428,52686.5,2883.4713319540024,1.0,0.0796302239677007,0.8147354910541699,0.8039321899414062
cordana,cordana\42_aug.jpeg,168.86184692382812,42.63557032960929,162.71751403808594,33.18297075300519,130.81027221679688,41.58568155741641,26.253341674804688,68.75910949707031,172.04335021972656,22.23226714184461,0.9914915774935052,0.0344089151077216,0.3276909995195225,0.0011947731970388,3.008126036260105,59311.5,1047.7228697538376,1.0,0.6789783459783645,0.9731971449667732,0.9050216674804688
sigatoka,sigatoka\61_aug.jpeg,141.06764221191406,40.314834814228746,139.0834503173828,35.00514589033043,105.81803894042967,40.3714173068426,43.86405944824219,80.78500366210938,152.2578582763672,65.67144881175543,0.9711383672457068,0.0222697807101375,0.23728245256677,0.0005160355971131,5.246199718858116,28374.5,2613.741324543953,1.2610837438423643,0.052193073592259,0.7345102962684925,0.5459994612068966
cordana,cordana\190_aug.jpeg,149.2538299560547,27.88753444303417,142.89547729492188,21.058036904370784,106.49522399902344,27.94737543742176,27.48504638671875,78.55642700195312,152.8073272705078,50.76661598003285,0.9496486017174182,0.0285019272391028,0.2285076526904625,0.0008182173996687,4.864334796112108,8922.5,958.8742316961288,1.22,0.121947562805622,0.6649154184365452,0.3250455373406193
cordana,cordana\320_aug.jpeg,85.57929992675781,50.37534710835491,111.58767700195312,41.19146944784351,29.86958312988281,58.31824059748612,39.24366760253906,205.9506072998047,115.84674072265624,99.35094397288266,0.9736952136489356,0.0338806037080229,0.2914197472647246,0.0011569976480989,5.03036709138353,4140.5,408.14927530288696,0.3840579710144927,0.3123378335251868,0.8035125169803997,0.566106097894449
cordana,cordana\268_aug.jpeg,137.73948669433594,36.05782659520288,137.4237518310547,39.07469867883478,93.64569091796876,46.16898701824837,30.348403930664062,100.18295288085938,143.60684204101562,55.46671679762618,0.980911050449389,0.0250847968769973,0.2710127414601899,0.0006560720302998,4.677335069444444,43669.5,1443.9381600618362,1.0,0.2632030366135752,0.8164583586512485,0.6663436889648438
sigatoka,sigatoka\390.jpeg,138.1677703857422,20.895119612720443,146.2924041748047,23.678600290917394,139.36233520507812,23.270267959651964,83.45501708984375,39.10899353027344,152.5828857421875,41.56684670559445,0.9512308681526,0.0322090851921003,0.2848740689696855,0.0010663741912704,4.146056264417532,35882.0,3248.115996003151,0.8203125,0.0427389103422767,0.6921281561638023,0.6674479166666667
sigatoka,sigatoka\134.jpeg,157.382568359375,26.947074231969893,151.6046905517578,22.4786708929372,134.78829956054688,27.035603782582317,48.17596435546875,43.21382141113281,160.82334899902344,73.39359885620983,0.9306394172643472,0.0247299595242418,0.2079025273437884,0.0006273435084184,5.721346267060768,11129.0,1328.8914779424667,3.0476190476190474,0.0791930325441322,0.7870858234025249,0.5175316220238095
pestalotiopsis,pestalotiopsis\134.jpeg,144.87570190429688,30.08567667672917,148.2196044921875,26.385023322934103,79.1416015625,25.399440758473418,31.040359497070312,125.12020874023438,154.9998016357422,103.74750869557502,0.9176983833830884,0.0264073403038765,0.2159845861654447,0.0007076009885557,6.528351430339312,13283.0,2697.263183236122,0.8666666666666667,0.0229434851082603,0.5900146581974859,0.4730413105413105
cordana,cordana\109.jpeg,135.47314453125,37.03573217830338,144.10191345214844,27.393098415862397,108.18936157226562,44.40668296056556,38.66777038574219,74.02777099609375,147.2584686279297,63.443495770858505,0.967806792293258,0.0228354559824018,0.2275016724833281,0.000538095876922,5.138857290465234,21453.0,2147.81744492054,1.0578512396694215,0.0584390524935392,0.5401669373418438,0.3462842200413223
sigatoka,sigatoka\72_aug.jpeg,149.56651306152344,37.553745272881365,143.79432678222656,23.25651893062792,121.78662109375,26.558818710144187,31.65533447265625,45.29551696777344,152.1317138671875,23.330326497020483,0.9824277922084612,0.0336589433386786,0.3130566556265345,0.0011494220603236,3.2138911416282308,38333.0,1718.9747371673584,0.98828125,0.1630210495584388,0.718593294528958,0.5918509140316206
healthy,healthy\245_aug.jpeg,159.68313598632812,17.25990254516852,160.89280700683594,15.49535569499342,127.38809204101562,17.151036991110324,30.95858764648437,54.68283081054688,161.6241912841797,60.220553993656566,0.8837295210411791,0.0287481048650196,0.1832519720989865,0.0008516394265746,5.592347865003836,17142.0,4342.95277094841,1.1851851851851851,0.0114209213769198,0.4842851694376562,0.3100043402777778
cordana,cordana\325_aug.jpeg,144.7499237060547,18.93282469377701,161.64939880371094,19.36105425065145,24.467681884765625,25.65785263954548,33.07286071777344,216.5608062744141,165.65594482421875,26.33343602821105,0.9366793724008464,0.0515859971501665,0.3715708415430339,0.0026889524830731,2.9063641087562817,26576.0,2249.807337999344,0.7734375,0.065979469790237,0.7001422625006586,0.5243055555555556
pestalotiopsis,pestalotiopsis\244_aug.jpeg,102.71640014648438,44.890394372450125,111.34140014648438,37.02269801556999,50.4619140625,38.80444192088636,36.644317626953125,149.94082641601562,116.58262634277344,70.72129266688404,0.975124590265794,0.0224115583339491,0.2283495089875374,0.0005207059348804,5.399300614547344,7797.0,950.381810426712,0.702020202020202,0.1084778744572004,0.5107595558612558,0.2833006322214955
pestalotiopsis,pestalotiopsis\73.jpeg,110.44839477539062,54.89427280690081,109.99819946289062,53.56915060839168,75.75019836425781,67.63125412173949,32.03607177734375,109.38575744628906,115.63819885253906,36.69423683199053,0.9939329560933652,0.0417865369431564,0.3699102678676332,0.0017734556791822,3.316849078479533,8777.0,573.5634889602661,3.36231884057971,0.3352686661478095,0.9047054579188786,0.5482883558220889
pestalotiopsis,pestalotiopsis\103_aug.jpeg,111.9935302734375,21.86123634270717,127.1047821044922,17.915160177682573,31.088882446289062,11.024926300667762,34.89884948730469,193.1463165283203,129.1053924560547,27.667592782824315,0.9489298508085634,0.0426009697648496,0.3116809290186173,0.0018342752760021,3.4167761197616517,7352.0,1330.0041751861572,0.52734375,0.0522287165492588,0.3052522316794685,0.2127314814814815
sigatoka,sigatoka\57_aug.jpeg,136.58143615722656,46.21419138996243,131.13648986816406,35.461278746199966,122.82192993164062,33.11415053065926,46.58226013183594,30.033218383789062,139.42330932617188,14.353961817570395,0.9950395047040664,0.0344601623694987,0.3492936888139777,0.0011993116357797,2.5962459450692355,19868.5,809.8061293363571,0.37890625,0.3807262537980419,0.902170458157381,0.8001167847938144
sigatoka,sigatoka\0.jpeg,158.00289916992188,20.06858489044432,158.99795532226562,16.0671578156318,119.96810913085938,24.82094366060513,30.534637451171875,66.42471313476562,160.8460235595703,26.30598539323834,0.9589018649535944,0.0323828354889006,0.2644179159798984,0.0010638971666918,3.661569603638026,24003.0,2979.537349700928,1.1906976744186046,0.0339764282063654,0.480810063699371,0.4361010174418605
sigatoka,sigatoka\149.jpeg,149.06842041015625,24.43049109837193,146.1070556640625,22.05763701878264,136.21853637695312,27.06227506323225,31.544403076171875,24.81024169921875,149.98548889160156,35.840777555507806,0.9661847835981316,0.0260432899515594,0.2293597703885667,0.0006843551988903,4.315038897299121,35464.5,3000.088645219803,1.0,0.0495148571923842,0.6537054274997005,0.5411453247070312
pestalotiopsis,pestalotiopsis\249_aug.jpeg,158.92466735839844,37.74003764341151,144.32188415527344,28.730685930769177,93.28150939941406,38.38021316816802,24.587554931640625,109.19210815429688,162.8174591064453,56.04141763384344,0.9689156072642464,0.0220560647225509,0.2200952342694646,0.0004900729749818,4.973377216695564,31970.0,3195.242971301079,1.0,0.0393499988427314,0.5848028096875686,0.487823486328125
healthy,healthy\163_aug.jpeg,90.0498046875,19.632221594045653,137.28501892089844,21.80099197075825,20.55450439453125,9.009470140923687,42.20039367675781,217.17193603515625,137.28501892089844,39.54908125781016,0.9447911771586348,0.0381126297666444,0.3015924216501798,0.0015487188289413,3.775752940575791,33053.0,2801.88642513752,0.7734375,0.0529077988098871,0.7205249217958081,0.6520872790404041
sigatoka,sigatoka\254.jpeg,145.8192138671875,35.228115359529795,144.5633087158203,27.58043029165621,126.4860382080078,34.653040409311565,61.61857604980469,50.69087219238281,153.41851806640625,64.47166399341658,0.9608153256936652,0.0246468114671622,0.2345099554628381,0.0006275576401406,5.161570760044232,13705.0,1725.366653800011,2.392523364485981,0.0578530291883186,0.6461727056271953,0.5003285630841121
cordana,cordana\24_aug.jpeg,97.3554229736328,47.71597437974873,125.50868225097656,55.99846334526178,68.84861755371094,26.987968627974315,74.31581115722656,115.46401977539062,133.02369689941406,67.56730399666307,0.9839181227292606,0.0398211076277194,0.3722093372828859,0.0015990617327826,3.722801551686989,26714.0,936.27416574955,1.068181818181818,0.3829505566976074,0.905467240619598,0.8073621856866537
sigatoka,sigatoka\179_aug.jpeg,159.8855438232422,12.186760334261718,154.76075744628906,11.751293300147,28.350357055664062,12.138308711912662,28.825653076171875,210.87469482421875,161.91897583007812,18.55661800749733,0.8771208230958876,0.0706818822680233,0.3865973849170918,0.005031250027263,2.561244773644762,43170.5,3973.808547973633,1.0,0.0343544550127047,0.7108244282350616,0.6587295532226562
cordana,cordana\388_aug.jpeg,106.42585754394533,52.21340898511973,136.7125244140625,59.40589270855527,72.88169860839844,29.17562770068516,68.27317810058594,117.0006866455078,142.47268676757812,68.6358626039298,0.9863937619917528,0.0344930432241862,0.3538742008671323,0.0011985081830273,3.8940720966697295,37891.0,1035.0437177419662,1.28643216080402,0.4444557648973463,0.933218397881904,0.7437774811557789
cordana,cordana\6_aug.jpeg,139.1254119873047,31.48443224610867,138.0660400390625,26.35368119896494,104.50993347167967,37.3790757694579,29.858139038085938,74.462890625,143.58912658691406,91.44372968029344,0.9426218989795744,0.0227375785099168,0.2025668668453458,0.0005348393035421,6.119124360222063,33283.0,3427.92926466465,1.0118577075098814,0.0355933303719062,0.6267571817300178,0.5138803112648221
pestalotiopsis,pestalotiopsis\156_aug.jpeg,149.51251220703125,40.709944197695,150.10719299316406,30.07771863798728,82.91989135742188,36.29824321891092,30.260498046875,125.25984191894533,158.4895782470703,82.7740095606261,0.9605522016800508,0.0209219357848281,0.2144800290873958,0.0004419183857698,5.906121338547639,34537.5,2343.481437921524,0.82421875,0.0790274058538604,0.6973609821104066,0.6393938832938388
healthy,healthy\124.jpeg,103.29963684082033,27.60734139572989,105.85546875,21.60527523756225,63.98239135742188,28.36425999583786,32.08880615234375,111.04776000976562,109.99211120605467,22.64124474360924,0.9793383517687202,0.0517166478740237,0.386932791924118,0.0026879114689224,2.7208961397059204,4763.5,663.9137742519379,1.2272727272727273,0.1358040354919433,0.7318328468274696,0.5012100168350169
healthy,healthy\110.jpeg,109.51750183105467,17.785634519139588,159.99978637695312,21.56924430199289,23.58721923828125,8.3113521430089,41.0640869140625,217.37911987304688,159.99978637695312,42.59774765114479,0.935093806467378,0.0441231599769406,0.3236561084318622,0.0020351403002977,3.477620686755141,36109.5,1617.1929928064346,0.6796875,0.1735032591378972,0.8970858590877472,0.8106478987068966
cordana,cordana\212_aug.jpeg,135.8401641845703,36.43221326419156,142.18109130859375,26.78814396537817,110.45895385742188,36.48978471041213,37.03947448730469,65.22550964355469,145.71678161621094,53.86773662773992,0.970275616539856,0.0254149519268356,0.2381662285393092,0.0006575402967415,4.790245488514056,16957.0,1306.3717062473297,0.640625,0.1248605813477309,0.6719635426986329,0.4038919588414634
sigatoka,sigatoka\293.jpeg,145.63502502441406,21.04567842809163,153.5133056640625,17.807134264753994,119.1139678955078,35.415990533434204,47.23287963867188,64.94572448730469,156.03005981445312,43.20841294514224,0.9404735873343544,0.0395873039069867,0.3434895856640954,0.0016076292696664,3.5744585465927248,22401.0,3285.145433664322,1.1130434782608696,0.0260836322745061,0.4848071679002727,0.3804517663043478
sigatoka,sigatoka\16.jpeg,153.20191955566406,33.307585906337906,136.62002563476562,27.67442019808408,51.64183044433594,31.05585436241848,25.135330200195312,170.18519592285156,156.54388427734375,121.9378676770966,0.9054217381597818,0.0264236175252083,0.2432885626341225,0.0007282030993657,6.521737793156519,30905.5,4453.377969741821,1.0,0.019582427412325,0.5050248382247206,0.4715805053710937
healthy,healthy\87.jpeg,138.3275604248047,24.38895748610264,156.06890869140625,25.205238720656773,100.2053680419922,25.349510266849062,39.657073974609375,93.26734924316406,156.3422088623047,27.705928383915246,0.9768266805096922,0.0406885621388894,0.329502427526555,0.0016740387615821,3.208064070910239,48270.5,1272.742201924324,0.88671875,0.3744646033218889,0.9644937309555922,0.8306459939427313
